Project,DIN_Ebene1,DIN_Ebene1_Beschreibung,DIN_Ebene2,DIN_Ebene2_Beschreibung,DIN_Ebene3,DIN_E3_Beschreibung,prav. Personalkosten,prav. Materialkosten,korr. Personalkosten,korr. Materialkosten,Gesamtkosten
JJK Berlin,L,L -- Klimatisierung,LD,LD -- Verteilung,LD02,LD02 -- Luftkanalsystem Tür-/Portalsäulen (Stoffkanäle PKO),4386.177815,4412.711817,3487.799628,2462.327314,14749.01658
JJK Berlin,L,L -- Klimatisierung,LD,LD -- Verteilung,LD03,LD03 -- Luftkanalsystem Decke (Stoffkanäle PKO) - sofern nicht in Innendecke,4448.338818,4661.030843,2741.799625,2953.993231,14805.16252
JJK Berlin,L,L -- Klimatisierung,LD,LD -- Verteilung,LD04,LD04 -- Luftverteilerbox an Klimaanlage,4295.754724,4922.688216,2958.15552,2983.438388,15160.03685
JJK Berlin,L,L -- Klimatisierung,LD,LD -- Verteilung,LD05,LD05 -- Luftkanäle für Stromrichter-/Trafokühlung,5606.217283,4712.325352,3353.107616,3215.843678,16887.49393
JJK Berlin,L,L -- Klimatisierung,LE,LE -- Regelung,LE01,LE01 -- Regelung,3728.432817,5117.720374,2998.559278,2782.896058,14627.60853
JJK Berlin,M,M -- Nebenbetriebsanlage,MA,MA -- Nebenbetriebsanlage,MA01,MA01 -- Nebenbetriebsanlage,4694.812441,5287.145,2963.789102,3277.549704,16223.29625
JJK Berlin,M,M -- Nebenbetriebsanlage,MB,MB -- Sanden,MB01,MB01 -- Sandungsanlage (inkl. Sandkasten),4818.727885,5509.281465,3409.256322,2813.624255,16550.88993
JJK Berlin,M,M -- Nebenbetriebsanlage,MB,MB -- Sanden,MB02,MB02 -- Sandbehälter,4433.801195,4507.711478,2529.26134,3154.00245,14624.77646
JJK Berlin,M,M -- Nebenbetriebsanlage,MB,MB -- Sanden,MB03,MB03 -- Sandmodul inkl. Auslegung,4930.823406,3780.53438,3619.104781,2542.274625,14872.73719
JJK Berlin,M,M -- Nebenbetriebsanlage,MC,MC -- Schmiereinrichtung,MC01,MC01 -- Spurkranzschmieranlage,3783.105596,4780.518507,3337.498133,2299.133559,14200.25579
JJK Berlin,M,M -- Nebenbetriebsanlage,MD,MD -- Weichensteuerung,MD01,MD01 -- Weichensteuerung,5747.994801,4414.328113,2559.749127,3434.348113,16156.42015
JJK Berlin,M,M -- Nebenbetriebsanlage,ME,ME -- Fahrausweiseinrichtungen,ME01,ME01 -- Fahrscheineinrichtungen,5633.616698,3869.132843,3141.668988,3440.015035,16084.43356
JJK Berlin,M,M -- Nebenbetriebsanlage,MF,MF -- Fahrgastzähleinrichtung,MF01,MF01 -- Automatische Fahrgastzähleinrichtung (AFZ),4351.353457,4705.157936,2739.140303,2745.783847,14541.43554
JJK Berlin,N,"N -- Türen, Einstiege",,"NA -- Türen, Einstiege",NA01,"NA01 -- Türen, Einstiege",5566.818317,4713.666606,2536.079209,3249.162738,16065.72687
JJK Berlin,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB01,NB01 -- Außentüren FGR,4148.574975,5082.062702,2619.691546,2967.232299,14817.56152
JJK Berlin,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB02,NB02 -- Außentüren FST,3520.8133,5261.532743,3161.25612,2371.71013,14315.31229
JJK Berlin,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB03,NB03 -- Lichtgitter,4419.1004,4704.870599,2769.476976,3304.316922,15197.7649
JJK Berlin,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB04,NB04 -- Fronttür,3660.218659,5269.029257,2998.624636,2692.085011,14619.95756
JJK Berlin,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC01,NC01 -- Innentüren,5100.746398,3631.433959,3050.758694,2829.479435,14612.41849
JJK Berlin,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC02,NC02 -- Innentür Übergang,5229.48843,3646.95616,2637.813023,3140.601847,14654.85946
JJK Berlin,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC03,NC03 -- Innentür Abteil (1. Klasse),4948.339466,4705.280821,2985.30312,3088.71313,15727.63654
JJK Berlin,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC04,NC04 -- Innentür Evakuierung (Rauchschutz),4103.17339,4934.031899,2500.697984,3585.911847,15123.81512
JJK Berlin,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC05,NC05 -- Innentür FST - FGR / Maschinenraum,5120.412096,3695.829202,2805.377949,3651.164448,15272.7837
JJK Berlin,N,"N -- Türen, Einstiege",ND,"ND -- Einstiege, Aufstiege (nicht innen)",ND01,ND01 -- Schiebetritt,4096.85316,5708.583079,2783.693679,3225.365738,15814.49566
JJK Berlin,N,"N -- Türen, Einstiege",ND,"ND -- Einstiege, Aufstiege (nicht innen)",ND02,ND02 -- Spaltüberbrückung,5054.595175,5119.559578,2795.155743,3533.324545,16502.63504
JJK Berlin,N,"N -- Türen, Einstiege",ND,"ND -- Einstiege, Aufstiege (nicht innen)",ND03,"ND03 -- Trittleiste, Einstieg",5028.572686,3757.819054,3275.454238,3232.150059,15293.99604
JJK Berlin,N,"N -- Türen, Einstiege",NE,NE -- Behinderteneinstiege,NE01,NE01 -- Faltrampe,4029.875438,4667.648776,3132.070588,3306.19644,15135.79124
JJK Berlin,N,"N -- Türen, Einstiege",NE,NE -- Behinderteneinstiege,NE02,NE02 -- Hublift,4589.225866,5684.888455,2577.569271,3034.822896,15886.50649
JJK Berlin,P,P -- Informationseinrichtungen,PA,PA -- Informationseinrichtungen,PA00,PA00 -- Informationseinrichtungen (SW),5337.720167,4035.234144,2604.707381,3160.962276,15138.62397
JJK Berlin,P,P -- Informationseinrichtungen,PA,PA -- Informationseinrichtungen,PA01,"PA01 -- Antennen Funk (GSM, GPS)",5023.470927,5041.297246,2985.797569,3230.681303,16281.24704
JJK Berlin,P,P -- Informationseinrichtungen,PA,PA -- Informationseinrichtungen,PA02,"PA02 -- FIS ELA Komponenten, außer GSM, Video, Sitzplatzreservierung, Anzeigen",5572.701222,4691.180376,2901.185866,3083.247377,16248.31484
JJK Berlin,P,P -- Informationseinrichtungen,PA,PA -- Informationseinrichtungen,PA03,PA03 -- GSM Funkmodem,4729.634433,3992.911754,3023.725868,3398.306726,15144.57878
JJK Berlin,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB01,PB01 -- FIS / ELA Anzeigen ,4926.753408,4002.381423,2854.349981,3011.603017,14795.08783
JJK Berlin,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB02,PB02 -- Sitzplatzreservierung,4267.513484,5743.472456,2335.015426,3408.512629,15754.514
JJK Berlin,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB03,PB03 -- Außenanzeigen FIS,4309.002032,4519.784005,3151.171504,2552.707048,14532.66459
JJK Berlin,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB04,PB04 -- Innenanzeigen FIS ,5444.987111,4975.662904,2819.603011,3200.931706,16441.18473
JJK Berlin,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB05,PB05 -- FIS ELA STAMA ,4724.229006,4437.715462,2506.25391,3490.648766,15158.84714
JJK Berlin,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB06,PB06 -- FIS Bordrechner,5023.410408,4114.149689,2853.069742,2927.161983,14917.79182
JJK Berlin,P,P -- Informationseinrichtungen,PC,PC -- optische Informationselemente,PC01,PC01 -- Piktogramme (innen & außen),3951.644665,4857.860387,3083.803052,3548.963696,15442.2718
JJK Berlin,P,P -- Informationseinrichtungen,PD,PD -- Unterhaltung,PD01,PD01 -- Fahrzeugrouter,4448.594719,5971.121024,2554.216114,3204.729342,16178.6612
JJK Berlin,P,P -- Informationseinrichtungen,PD,PD -- Unterhaltung,PD02,PD02 -- TFT-Bildschirme,4274.377422,5156.839857,2637.471929,3651.781804,15720.47101
JJK Berlin,P,P -- Informationseinrichtungen,PD,PD -- Unterhaltung,PD03,PD03 -- Passenger WLAN,4008.436341,5024.974721,3041.454236,3075.841043,15150.70634
JJK Berlin,P,P -- Informationseinrichtungen,PE,PE -- Werbung,PE01,PE01 -- Werbung,4589.476862,5580.785567,3256.288345,3112.996015,16539.54679
JJK Berlin,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF01,PF01 -- akustische Informationseinrichtungen (Horn),5202.933604,4087.212763,3115.87862,2442.263236,14848.28822
JJK Berlin,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF02,PF02 -- akustische Informationseinrichtungen (ELA),4189.829475,4990.252108,3020.621567,2449.551344,14650.25449
JJK Berlin,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF03,PF03 -- ELA AIU Sprechstellen (Audio Intercommunication Unit),4309.0713,5624.617917,3100.730401,3433.756185,16468.1758
JJK Berlin,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF04,PF04 -- ELA Mikrofone,4736.258663,5638.047801,2702.667457,3733.138078,16810.112
JJK Berlin,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF05,PF05 -- ELA Fahrerstandslautsprecher,4927.527148,4460.702921,2532.217869,3203.411881,15123.85982
JJK Berlin,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF06,PF06 -- ELA Lautsprecher (innen),3834.038026,5651.086102,3348.784264,3038.645934,15872.55433
JJK Berlin,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF07,PF07 -- ELA Lautsprecher (außen),5131.22526,4964.76301,3442.386263,2453.926572,15992.3011
JJK Berlin,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF08,PF08 -- ELA ACU (Audio Car Unit),4067.757749,4886.251192,3149.108712,2939.453336,15042.57099
JJK Berlin,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF09,PF09 -- ELA ADU (Audio Driver Unit),4633.829184,5764.496123,2707.851063,3810.461127,16916.6375
JJK Berlin,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF10,PF10 -- HMI FIS,4225.767894,5655.347629,2414.581793,3527.8746,15823.57192
JJK Berlin,Q,Q -- Pneumatik / Hydraulik,QA,QA -- Pneumatik / Hydraulik,QA01,QA01 -- Pneumatik / Hydraulik,4129.803247,5473.184368,3718.826879,2745.74775,16067.56224
JJK Berlin,Q,Q -- Pneumatik / Hydraulik,QA,QA -- Pneumatik / Hydraulik,QA02,QA02 -- Luftkompressor inkl. Trockner / Drucklufterzeugung ,4318.65142,5869.844988,2981.705298,2699.729401,15869.93111
JJK Berlin,Q,Q -- Pneumatik / Hydraulik,QB,QB -- Erzeugung,QB01,QB01 -- Erzeugung,4102.588139,5760.552224,2691.890248,3367.48516,15922.51577
JJK Berlin,Q,Q -- Pneumatik / Hydraulik,QB,QB -- Erzeugung,QB02,QB02 -- Pneumatik - Druckluftversorgung Montagerahmen,5494.946724,4556.10629,3445.396554,3018.225773,16514.67534
JJK Berlin,Q,Q -- Pneumatik / Hydraulik,QC,QC -- Aufbereitung,QC01,QD01 -- Luftbehälter / Luftbevorratung,5082.723159,3660.904927,2574.117423,3089.910385,14407.65589
JJK Berlin,Q,Q -- Pneumatik / Hydraulik,QD,QD -- Bevorratung,QD01,QD01 -- Bevorratung,3960.291412,5519.250618,2757.430965,2853.02903,15090.00202
JJK Berlin,Q,Q -- Pneumatik / Hydraulik,QE,QE -- Verteilung,QE01,QE01 -- Verteilung,4784.821038,4779.669158,2609.051873,2874.614208,15048.15628
JJK Berlin,Q,Q -- Pneumatik / Hydraulik,QE,QE -- Verteilung,QE02,QE02 -- Druckluftrohre,4114.10163,5545.219847,3923.507071,2618.953274,16201.78182
JJK Berlin,R,R -- Bremse,RA,RA -- Bremse,RA01,RA01 -- Bremssystem/Bremskomponenten (montagerelevant),5328.446339,4223.355787,3462.430953,2536.406864,15550.63994
JJK Berlin,R,R -- Bremse,RA,RA -- Bremse,RA02,RA02 -- Luftversorgungsanlage,5306.51804,3845.874284,2359.972956,3227.184211,14739.54949
JJK Berlin,R,R -- Bremse,RA,RA -- Bremse,RA03,RA03 -- EPC Kompakt,3508.231219,5199.589057,3122.331561,2682.326474,14512.47831
JJK Berlin,R,R -- Bremse,RA,RA -- Bremse,RA04,RA04 -- MG-Bremse,5755.571971,4666.032839,3781.76769,2807.344251,17010.71675
JJK Berlin,R,R -- Bremse,RA,RA -- Bremse,RA05,RA05 -- Bremskomponenten (vormontagerelevant),4792.326263,5248.213408,2689.5915,2785.955718,15516.08689
JJK Berlin,R,R -- Bremse,RB,RB -- Bremselemente,RB01,RB01 -- Bremselemente,4723.302128,4471.173358,2445.386151,3433.034014,15072.89565
JJK Berlin,R,R -- Bremse,RC,RC -- mechanische Bremskraftübertragung,RC01,RC01 -- mechanische Bremskraftübertragung,4328.065442,4668.692553,3777.687355,2853.892005,15628.33735
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SA,SA -- Fahrzeugverbindungseinrichtungen,SA01,SA01 -- Fahrzeugverbindungseinrichtungen,4762.35092,4453.172173,2682.074077,3190.812371,15088.40954
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SB,SB -- automatische Kupplungseinrichtungen,SB01,SB01 -- Frontkupplung (Mittelpufferkupplung),5098.392316,3886.268881,2443.902589,3270.897035,14699.46082
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SB,SB -- automatische Kupplungseinrichtungen,SB02,SB02 -- Kurzkupplung / Zwischenkupplung (Übergangskupplung),4092.140106,4781.859625,3954.701313,2695.396359,15524.0974
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SC,SC -- Manuelle Kupplungseinrichtungen,SC01,"SC01 -- Kupplungskonsolen, Gelenkaufnahme, -träger",5142.737407,5253.006604,2900.89631,3097.207255,16393.84758
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SC,SC -- Manuelle Kupplungseinrichtungen,SC02,SC02 -- Intercar Dämpfer,5439.961498,4271.344616,2640.024281,3105.786688,15457.11708
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SC,SC -- Manuelle Kupplungseinrichtungen,SC03,SC03 -- Hilfskupplung,5339.139476,3650.924207,2637.225988,3743.571188,15370.86086
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SC,SC -- Manuelle Kupplungseinrichtungen,SC04,SC04 -- Zwischenkupplung/Kurzkupplung,4973.222964,5145.277056,2772.141257,3317.555089,16208.19637
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SD,"SD -- Stoßeinrichtungen, Puffereinrichtungen",SD01,"SD01 -- Stoßeinrichtungen, Puffereinrichtungen",3923.247688,5560.831903,2714.440823,3564.931294,15763.45171
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SE,SE -- Abschleppeinrichtungen (Notkupplungen),SE01,SE01 -- Abschleppeinrichtungen (Notkupplungen),5532.086278,4470.461708,2533.59958,3404.397745,15940.54531
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SF,SF -- Übergänge/ Übergangseinrichtungen,SF01,SF01 -- Faltenbalg / Wellenbalg / Übergang / Übergangseinrichtungen,5696.006769,4554.981656,2867.602306,3131.596251,16250.18698
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SF,SF -- Übergänge/ Übergangseinrichtungen,SF02,SF02 -- Gelenke / Kugeldrehverbindungen ,5502.013436,4566.248909,2728.560145,2992.202431,15789.02492
JJK Berlin,S,S -- Fahrzeugverbindungseinrichtungen,SG,"SG -- Schnittstelle Fahrzeug-Fahrzeug für Medien, Signale, Energie",SG01,"SG01 -- Schnittstelle Fahrzeug-Fahrzeug für Medien, Signale, Energie",4608.646674,4417.765214,2939.005716,3375.323912,15340.74152
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TA,"TA -- Tragsysteme, Umschließungen",TA00,TA00 -- E-Konstruktion,4112.752057,5971.831966,3161.267825,2935.41875,16181.2706
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TB,"TB -- Schränke, Behälter, Container",TB01,TB01 -- E-Container,5135.103146,3773.71172,2867.238258,3653.554301,15429.60742
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TB,"TB -- Schränke, Behälter, Container",TB02,TB02 -- E-Schaltschrank / Gerüste,4233.739273,4662.499532,3069.093981,2657.520961,14622.85375
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TB,"TB -- Schränke, Behälter, Container",TB03,TB03 -- Batteriekasten (Batteriecontainer),5095.112657,5255.753416,2779.004436,3460.190471,16590.06098
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC01,TC01 -- Fahrerpult,4175.472801,5088.982224,3152.175006,2338.634602,14755.26463
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC02,TC02 -- Gerüst Fahrerpult (Führertisch),4028.234551,5543.261766,3580.507507,2680.566473,15832.5703
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC03,TC03 -- Fahrerpult Pultplatten,5379.63213,4350.920773,2928.127106,3064.435927,15723.11594
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC04,TC04 -- Geschränk FST (Schränke FST),4433.677579,5612.164829,2319.8958,3195.68801,15561.42622
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC05,TC05 -- Schalttafeln (Elektrotafeln),4779.519821,4169.397006,2765.103952,3094.165221,14808.186
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC06,TC06 -- Pneumatik-Gerüst,6166.489856,4205.943904,2763.760818,3343.989503,16480.18408
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TD,TD -- Bedien und Anzeigeeinheiten,TD01,TD01 -- Dienstschalter & Zugbegleiterschalter,4223.458957,4515.668876,3500.483032,2746.064539,14985.6754
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TD,TD -- Bedien und Anzeigeeinheiten,TD02,TD02 -- Monitore Leittechnik,3936.919172,5270.653452,2862.133264,3468.940045,15538.64593
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TD,TD -- Bedien und Anzeigeeinheiten,TD03,"TD03 -- Fahr-/Bremsschalter --> wird gelöscht, bitte auf GC02 umcodieren",4649.303785,4156.258246,2812.834859,2985.920791,14604.31768
JJK Berlin,T,"T -- Tragsysteme, Umschließungen",TE,TE -- Elektronische Aufbausysteme,TE01,TE01 -- Elektronische Aufbausysteme,5077.850282,4958.654311,3269.517734,2637.16693,15943.18926
JJK Berlin,U,U -- elektrische Leitungsverlegung,UA,UA -- Elektrische Leitungsverlegung,UA00,UA00 -- Elektrische Leitungsverlegung,5575.573496,4184.947502,2702.666862,3298.122401,15761.31026
JJK Berlin,U,U -- elektrische Leitungsverlegung,UA,UA -- Elektrische Leitungsverlegung,UA01,UA01 -- Kabelbäume,4978.351172,3792.189195,3025.551162,2632.761226,14428.85275
JJK Berlin,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB01,UB01 -- Hochspannungskabel,5061.215328,4299.3586,3189.794079,3317.619538,15867.98755
JJK Berlin,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB02,UB02 -- Hochspannungsstecker Kabelendverschluß,4456.193165,4729.357918,3611.760831,2889.859096,15687.17101
JJK Berlin,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB03,UB03 -- Übergangskabel (außer Hochspannung),4662.925088,3934.704376,2877.90425,3787.824366,15263.35808
JJK Berlin,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB04,UB04 -- Klemmleisten + div. Teile,3674.752408,5198.30236,3415.588324,2931.054182,15219.69727
JJK Berlin,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB05,UB05 -- Motorkabel,4804.826156,4854.131704,2903.822188,3591.208221,16153.98827
JJK Berlin,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB06,UB06 -- Erdungsseile vorkonvektioniert,5190.14399,4223.451208,2825.534313,3701.954781,15941.08429
JJK Berlin,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB07,UB07 -- Kabel (Meterware),4944.01307,5136.222821,3496.118974,3126.983641,16703.33851
JJK Berlin,U,U -- elektrische Leitungsverlegung,UC,UC -- Bezeichnungs- und Anschlussmaterial,UC01,UC01 -- Bezeichnungs- und Anschlussmaterial,4755.243113,4768.404487,3357.114712,2576.184217,15456.94653
JJK Berlin,U,U -- elektrische Leitungsverlegung,UD,UD -- Verbindungsmaterial,UD01,UD01 -- Verbindungsmaterial,5499.269873,4683.006891,3495.818454,2655.988255,16334.08347
JJK Berlin,U,U -- elektrische Leitungsverlegung,UE,UE -- Durchführungen,UE01,UE01 -- Durchführungen,3856.424092,4922.097352,3582.864118,2501.894566,14863.28013
JJK Berlin,U,U -- elektrische Leitungsverlegung,UF,"UF -- Leitungskanäle, -rohre, -schläuche",UF01,"UF01 -- Leitungskanäle, -rohre, -schläuche",5597.426196,3824.611066,2532.384366,3524.849319,15479.27095
JJK Berlin,U,U -- elektrische Leitungsverlegung,UF,"UF -- Leitungskanäle, -rohre, -schläuche",UF02,"UF02 -- Schütze, Automaten, Sicherungen, el. Bauelemente",4343.764849,5041.497443,3196.267802,2457.435849,15038.96594
JJK Berlin,U,U -- elektrische Leitungsverlegung,UF,"UF -- Leitungskanäle, -rohre, -schläuche",UF03,UF03 -- Kabelkanal/Unterflurkanal,7112.547933,9902.155459,4934.370761,6960.192279,28909.26643
Dt8.16,B,B -- Fahrzeugkasten,BA,BA -- Fahrzeugkasten,BA01,BA01 -- Wagenkastenrohbau Stahl,4792.985754,5562.806422,4147.672502,2863.515546,17366.98022
Dt8.16,B,B -- Fahrzeugkasten,BA,BA -- Fahrzeugkasten,BA02,BA02 -- Wagenkastenrohbau Aluminium,5725.799058,4603.003643,2807.879878,3458.687569,16595.37015
Dt8.16,B,B -- Fahrzeugkasten,BB,BB -- Untergestell,BB01,BB01 -- Untergestell,5523.967587,4401.045121,3709.338434,2836.886934,16471.23808
Dt8.16,B,B -- Fahrzeugkasten,BC,BC -- Längswände,BC01,BC01 -- Längswände,4679.492573,5083.346077,3742.638144,2885.898705,16391.3755
Dt8.16,B,B -- Fahrzeugkasten,BD,BD -- Dach,BD01,BD01 -- Dach,4857.613813,3941.837185,3067.9824,3774.03706,15641.47046
Dt8.16,B,B -- Fahrzeugkasten,BE,BE -- Fahrzeugkopf,BE01,BE01 -- Bugmaske / Frontkabine / Fahrzeugkopf,5592.231426,4510.696655,3752.409093,2978.671132,16834.00831
Dt8.16,B,B -- Fahrzeugkasten,BE,BE -- Fahrzeugkopf,BE02,BE02 -- Crashelemente / Crashmodule,5024.805957,5044.960138,3846.814611,3545.418062,17461.99877
Dt8.16,B,B -- Fahrzeugkasten,BF,BF -- Stimwände,BF01,BF01 -- Stimwände,3699.498466,5057.421421,3163.460865,3661.252733,15581.63349
Dt8.16,B,B -- Fahrzeugkasten,BG,"BG -- Anschweißteile, Anbauteile",BG01,"BG01 -- Anschweißteile, Anbauteile",4122.767029,5800.805771,3694.545951,2882.29385,16500.4126
Dt8.16,B,B -- Fahrzeugkasten,BH,BH -- Zwischendecke,BH01,BH01 -- Zwischendecke,4512.510417,5337.771745,3884.534275,2817.637852,16552.45429
Dt8.16,B,B -- Fahrzeugkasten,BJ,BJ -- Zwischenwände,BJ01,BJ01 -- Zwischenwände,4526.325288,5610.168076,3403.171463,3349.640596,16889.30542
Dt8.16,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA01,CA01 -- Schließsystem,5284.664729,4083.769916,2992.052573,3367.614012,15728.10123
Dt8.16,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA02,CA02 -- Rollos,5270.922154,4677.468189,2859.816916,3493.956946,16302.16421
Dt8.16,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA03,CA03 -- Schottkasten & Schottbleche,5927.506278,4349.084305,3646.643855,2667.264419,16590.49886
Dt8.16,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA04,CA04 -- Steckerkiste,3927.497278,5028.616152,2579.906939,3820.124097,15356.14447
